Character 1,Weight 1,Acceleration 1,Top Speed 1,Handling 1,On Road Traction 1,Mini Turbo 1,Character 2,Weight 2,Acceleration 2,Top Speed 2,Handling 2,On Road Traction 2,Mini Turbo 2,Map,Outcome,Effective Acceleration 1,Effective Acceleration 2,Effective Speed 1,Effective Speed 2,Power-Ups 1,Power-Ups 2
toad,3,4,4,7,3,4,koopa_troopa,2,4,3,8,1,4,choco_island,toad,3.3000000000000003,3.3,3.2,2.4000000000000004,red_shell,"feather, mushroom"
donkey_kong_jr,8,1,10,2,10,1,koopa_troopa,2,4,3,8,1,4,choco_island,donkey_kong_jr,0.30000000000000004,3.3,8.0,2.4000000000000004,star,red_shell
luigi,6,2,7,5,5,3,yoshi,4,3,6,5,3,4,vanilla_lake,luigi,1.4,2.4,7.3,6.2,feather,feather
donkey_kong_jr,8,1,10,2,10,1,koopa_troopa,2,4,3,8,1,4,vanilla_lake,donkey_kong_jr,0.4,3.4,10.4,3.1,feather,banana_peel
donkey_kong_jr,8,1,10,2,10,1,bowser,10,0,10,0,6,0,rainbow_road,donkey_kong_jr,0.5,0,8.0,8.0,"thunderbolt, mushroom","banana_peel, red_shell"
luigi,6,2,7,5,5,3,yoshi,4,3,6,5,3,4,choco_island,yoshi,1.3000000000000003,2.3,5.6000000000000005,4.800000000000001,,star
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,donut_plains,mario,1.1999999999999997,3.2,5.6000000000000005,2.4000000000000004,mushroom,feather
princess_peach,4,3,6,5,3,4,yoshi,4,3,6,5,3,4,rainbow_road,Tie,2.5,2.5,4.800000000000001,4.800000000000001,mushroom,star
koopa_troopa,2,4,3,8,1,4,mario,6,2,7,4,4,3,vanilla_lake,mario,3.4,1.4,3.1,7.3,mushroom,star
princess_peach,4,3,6,5,3,4,yoshi,4,3,6,5,3,4,donut_plains,yoshi,2.2,2.2,4.800000000000001,4.800000000000001,red_shell,"feather, thunderbolt"
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,koopa_beach,bowser,1.3000000000000003,0,7.3,10.5,star,
mario,6,2,7,4,4,3,yoshi,4,3,6,5,3,4,choco_island,yoshi,1.3000000000000003,2.3,5.6000000000000005,4.800000000000001,"thunderbolt, red_shell","feather, thunderbolt"
yoshi,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,vanilla_lake,yoshi,2.4,3.4,6.2,3.1,feather,
yoshi,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,choco_island,yoshi,2.3,3.3,4.800000000000001,2.4000000000000004,star,"coin, thunderbolt"
luigi,6,2,7,5,5,3,mario,6,2,7,4,4,3,choco_island,luigi,1.3000000000000003,1.3000000000000003,5.6000000000000005,5.6000000000000005,"star, star",red_shell
yoshi,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,donut_plains,yoshi,2.2,3.2,4.800000000000001,2.4000000000000004,"green_shell, feather",banana_peel
princess_peach,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,vanilla_lake,princess_peach,2.4,3.4,6.2,3.1,mushroom,feather
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,rainbow_road,mario,1.5,3.5,5.6000000000000005,2.4000000000000004,"coin, red_shell, thunderbolt",
toad,3,4,4,7,3,4,donkey_kong_jr,8,1,10,2,10,1,rainbow_road,donkey_kong_jr,3.5,0.5,3.2,8.0,"coin, star","mushroom, thunderbolt"
mario,6,2,7,4,4,3,bowser,10,0,10,0,6,0,koopa_beach,bowser,1.3000000000000003,0,7.3,10.5,thunderbolt,red_shell
donkey_kong_jr,8,1,10,2,10,1,toad,3,4,4,7,3,4,choco_island,donkey_kong_jr,0.30000000000000004,3.3000000000000003,8.0,3.2,"feather, coin",mushroom
koopa_troopa,2,4,3,8,1,4,princess_peach,4,3,6,5,3,4,koopa_beach,princess_peach,3.3,2.3,3.1,6.2,"red_shell, feather","coin, banana_peel"
donkey_kong_jr,8,1,10,2,10,1,yoshi,4,3,6,5,3,4,vanilla_lake,donkey_kong_jr,0.4,2.4,10.4,6.2,star,"banana_peel, coin"
koopa_troopa,2,4,3,8,1,4,toad,3,4,4,7,3,4,rainbow_road,toad,3.5,3.5,2.4000000000000004,3.2,"star, red_shell, red_shell","mushroom, feather"
koopa_troopa,2,4,3,8,1,4,toad,3,4,4,7,3,4,koopa_beach,toad,3.3,3.3000000000000003,3.1,4.15,mushroom,
donkey_kong_jr,8,1,10,2,10,1,yoshi,4,3,6,5,3,4,koopa_beach,donkey_kong_jr,0.30000000000000004,2.3,10.4,6.2,"star, thunderbolt","feather, feather, feather"
yoshi,4,3,6,5,3,4,bowser,10,0,10,0,6,0,choco_island,yoshi,2.3,0,4.800000000000001,8.0,"mushroom, star",mushroom
yoshi,4,3,6,5,3,4,bowser,10,0,10,0,6,0,rainbow_road,yoshi,2.5,0,4.800000000000001,8.0,red_shell,feather
donkey_kong_jr,8,1,10,2,10,1,koopa_troopa,2,4,3,8,1,4,koopa_beach,donkey_kong_jr,0.30000000000000004,3.3,10.4,3.1,star,"feather, feather"
yoshi,4,3,6,5,3,4,toad,3,4,4,7,3,4,vanilla_lake,yoshi,2.4,3.4,6.2,4.15,"mushroom, red_shell",star
luigi,6,2,7,5,5,3,princess_peach,4,3,6,5,3,4,koopa_beach,luigi,1.3000000000000003,2.3,7.3,6.2,"coin, feather","feather, feather"
bowser,10,0,10,0,6,0,princess_peach,4,3,6,5,3,4,donut_plains,bowser,0,2.2,8.0,4.800000000000001,"mushroom, thunderbolt, feather",feather
bowser,10,0,10,0,6,0,luigi,6,2,7,5,5,3,vanilla_lake,bowser,0,1.4,10.5,7.3,,star
toad,3,4,4,7,3,4,princess_peach,4,3,6,5,3,4,vanilla_lake,princess_peach,3.4,2.4,4.15,6.2,thunderbolt,"mushroom, thunderbolt, thunderbolt"
bowser,10,0,10,0,6,0,luigi,6,2,7,5,5,3,vanilla_lake,bowser,0,1.4,10.5,7.3,,red_shell
princess_peach,4,3,6,5,3,4,yoshi,4,3,6,5,3,4,donut_plains,yoshi,2.2,2.2,4.800000000000001,4.800000000000001,star,"thunderbolt, feather, red_shell"
mario,6,2,7,4,4,3,donkey_kong_jr,8,1,10,2,10,1,koopa_beach,donkey_kong_jr,1.3000000000000003,0.30000000000000004,7.3,10.4,"feather, red_shell","thunderbolt, star"
donkey_kong_jr,8,1,10,2,10,1,yoshi,4,3,6,5,3,4,koopa_beach,donkey_kong_jr,0.30000000000000004,2.3,10.4,6.2,"mushroom, mushroom",
donkey_kong_jr,8,1,10,2,10,1,koopa_troopa,2,4,3,8,1,4,vanilla_lake,donkey_kong_jr,0.4,3.4,10.4,3.1,"thunderbolt, coin",feather
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,vanilla_lake,bowser,2.4,0,6.2,10.5,mushroom,"star, red_shell"
bowser,10,0,10,0,6,0,princess_peach,4,3,6,5,3,4,vanilla_lake,bowser,0,2.4,10.5,6.2,"mushroom, feather",star
koopa_troopa,2,4,3,8,1,4,donkey_kong_jr,8,1,10,2,10,1,donut_plains,donkey_kong_jr,3.2,0.19999999999999996,2.4000000000000004,8.0,thunderbolt,"star, feather, thunderbolt"
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,donut_plains,princess_peach,2.2,0,4.800000000000001,8.0,"banana_peel, red_shell","red_shell, red_shell"
mario,6,2,7,4,4,3,bowser,10,0,10,0,6,0,donut_plains,bowser,1.1999999999999997,0,5.6000000000000005,8.0,banana_peel,feather
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,rainbow_road,princess_peach,2.5,2.5,4.800000000000001,4.800000000000001,"red_shell, feather","feather, mushroom, mushroom"
koopa_troopa,2,4,3,8,1,4,yoshi,4,3,6,5,3,4,rainbow_road,yoshi,3.5,2.5,2.4000000000000004,4.800000000000001,"star, mushroom",banana_peel
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,donut_plains,bowser,0,1.1999999999999997,8.0,5.6000000000000005,star,"red_shell, mushroom"
mario,6,2,7,4,4,3,yoshi,4,3,6,5,3,4,rainbow_road,yoshi,1.5,2.5,5.6000000000000005,4.800000000000001,star,
luigi,6,2,7,5,5,3,toad,3,4,4,7,3,4,donut_plains,toad,1.1999999999999997,3.1999999999999997,5.6000000000000005,3.2,feather,"thunderbolt, green_shell"
luigi,6,2,7,5,5,3,donkey_kong_jr,8,1,10,2,10,1,donut_plains,donkey_kong_jr,1.1999999999999997,0.19999999999999996,5.6000000000000005,8.0,thunderbolt,banana_peel
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,rainbow_road,bowser,0,1.5,8.0,5.6000000000000005,red_shell,
yoshi,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,rainbow_road,yoshi,2.5,3.5,4.800000000000001,2.4000000000000004,"red_shell, star, star","feather, thunderbolt"
toad,3,4,4,7,3,4,donkey_kong_jr,8,1,10,2,10,1,donut_plains,donkey_kong_jr,3.1999999999999997,0.19999999999999996,3.2,8.0,,"red_shell, thunderbolt"
bowser,10,0,10,0,6,0,koopa_troopa,2,4,3,8,1,4,koopa_beach,bowser,0,3.3,10.5,3.1,star,coin
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,choco_island,mario,1.3000000000000003,3.3,5.6000000000000005,2.4000000000000004,"star, banana_peel",
yoshi,4,3,6,5,3,4,mario,6,2,7,4,4,3,choco_island,yoshi,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,"thunderbolt, coin",thunderbolt
princess_peach,4,3,6,5,3,4,luigi,6,2,7,5,5,3,donut_plains,princess_peach,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,"thunderbolt, mushroom","mushroom, thunderbolt, red_shell"
yoshi,4,3,6,5,3,4,bowser,10,0,10,0,6,0,vanilla_lake,bowser,2.4,0,6.2,10.5,mushroom,"coin, thunderbolt, feather"
luigi,6,2,7,5,5,3,donkey_kong_jr,8,1,10,2,10,1,choco_island,donkey_kong_jr,1.3000000000000003,0.30000000000000004,5.6000000000000005,8.0,,"feather, coin"
bowser,10,0,10,0,6,0,luigi,6,2,7,5,5,3,choco_island,bowser,0,1.3000000000000003,8.0,5.6000000000000005,,feather
koopa_troopa,2,4,3,8,1,4,yoshi,4,3,6,5,3,4,choco_island,yoshi,3.3,2.3,2.4000000000000004,4.800000000000001,banana_peel,"red_shell, feather"
donkey_kong_jr,8,1,10,2,10,1,princess_peach,4,3,6,5,3,4,choco_island,donkey_kong_jr,0.30000000000000004,2.3,8.0,4.800000000000001,"coin, feather","coin, mushroom"
koopa_troopa,2,4,3,8,1,4,bowser,10,0,10,0,6,0,koopa_beach,bowser,3.3,0,3.1,10.5,thunderbolt,thunderbolt
princess_peach,4,3,6,5,3,4,mario,6,2,7,4,4,3,donut_plains,princess_peach,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,"mushroom, mushroom","star, thunderbolt"
princess_peach,4,3,6,5,3,4,yoshi,4,3,6,5,3,4,rainbow_road,yoshi,2.5,2.5,4.800000000000001,4.800000000000001,,"feather, red_shell, star"
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,choco_island,bowser,2.3,0,4.800000000000001,8.0,,"star, feather, red_shell"
toad,3,4,4,7,3,4,yoshi,4,3,6,5,3,4,rainbow_road,toad,3.5,2.5,3.2,4.800000000000001,"thunderbolt, star",coin
donkey_kong_jr,8,1,10,2,10,1,luigi,6,2,7,5,5,3,koopa_beach,donkey_kong_jr,0.30000000000000004,1.3000000000000003,10.4,7.3,,"thunderbolt, star, star"
princess_peach,4,3,6,5,3,4,toad,3,4,4,7,3,4,rainbow_road,princess_peach,2.5,3.5,4.800000000000001,3.2,"red_shell, red_shell",banana_peel
luigi,6,2,7,5,5,3,toad,3,4,4,7,3,4,choco_island,toad,1.3000000000000003,3.3000000000000003,5.6000000000000005,3.2,star,thunderbolt
donkey_kong_jr,8,1,10,2,10,1,toad,3,4,4,7,3,4,donut_plains,donkey_kong_jr,0.19999999999999996,3.1999999999999997,8.0,3.2,mushroom,"mushroom, thunderbolt"
donkey_kong_jr,8,1,10,2,10,1,mario,6,2,7,4,4,3,vanilla_lake,donkey_kong_jr,0.4,1.4,10.4,7.3,,"star, banana_peel, mushroom"
bowser,10,0,10,0,6,0,koopa_troopa,2,4,3,8,1,4,vanilla_lake,bowser,0,3.4,10.5,3.1,star,"feather, feather"
donkey_kong_jr,8,1,10,2,10,1,mario,6,2,7,4,4,3,choco_island,donkey_kong_jr,0.30000000000000004,1.3000000000000003,8.0,5.6000000000000005,red_shell,
bowser,10,0,10,0,6,0,princess_peach,4,3,6,5,3,4,rainbow_road,princess_peach,0,2.5,8.0,4.800000000000001,"red_shell, thunderbolt",
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,donut_plains,bowser,1.1999999999999997,0,5.6000000000000005,8.0,"feather, mushroom, feather","feather, star, red_shell"
luigi,6,2,7,5,5,3,toad,3,4,4,7,3,4,vanilla_lake,luigi,1.4,3.4,7.3,4.15,"feather, star","red_shell, star"
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,choco_island,bowser,0,1.3000000000000003,8.0,5.6000000000000005,thunderbolt,star
luigi,6,2,7,5,5,3,toad,3,4,4,7,3,4,koopa_beach,luigi,1.3000000000000003,3.3000000000000003,7.3,4.15,star,green_shell
donkey_kong_jr,8,1,10,2,10,1,bowser,10,0,10,0,6,0,koopa_beach,donkey_kong_jr,0.30000000000000004,0,10.4,10.5,"star, star, feather",
donkey_kong_jr,8,1,10,2,10,1,luigi,6,2,7,5,5,3,rainbow_road,donkey_kong_jr,0.5,1.5,8.0,5.6000000000000005,"thunderbolt, coin",red_shell
toad,3,4,4,7,3,4,luigi,6,2,7,5,5,3,vanilla_lake,luigi,3.4,1.4,4.15,7.3,"red_shell, thunderbolt","star, thunderbolt, red_shell"
yoshi,4,3,6,5,3,4,mario,6,2,7,4,4,3,choco_island,yoshi,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,"star, thunderbolt","star, red_shell, star"
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,donut_plains,bowser,1.1999999999999997,0,5.6000000000000005,8.0,thunderbolt,"feather, thunderbolt, feather"
donkey_kong_jr,8,1,10,2,10,1,princess_peach,4,3,6,5,3,4,choco_island,donkey_kong_jr,0.30000000000000004,2.3,8.0,4.800000000000001,coin,"star, thunderbolt"
mario,6,2,7,4,4,3,bowser,10,0,10,0,6,0,vanilla_lake,bowser,1.4,0,7.3,10.5,feather,feather
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,vanilla_lake,bowser,1.4,0,7.3,10.5,coin,"thunderbolt, thunderbolt"
luigi,6,2,7,5,5,3,mario,6,2,7,4,4,3,choco_island,luigi,1.3000000000000003,1.3000000000000003,5.6000000000000005,5.6000000000000005,"banana_peel, banana_peel, feather",star
mario,6,2,7,4,4,3,donkey_kong_jr,8,1,10,2,10,1,donut_plains,donkey_kong_jr,1.1999999999999997,0.19999999999999996,5.6000000000000005,8.0,"thunderbolt, star, red_shell",
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,donut_plains,princess_peach,2.2,2.2,4.800000000000001,4.800000000000001,"thunderbolt, red_shell","feather, star, thunderbolt"
princess_peach,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,rainbow_road,princess_peach,2.5,3.5,4.800000000000001,2.4000000000000004,"star, thunderbolt","mushroom, red_shell"
toad,3,4,4,7,3,4,mario,6,2,7,4,4,3,donut_plains,toad,3.1999999999999997,1.1999999999999997,3.2,5.6000000000000005,,feather
luigi,6,2,7,5,5,3,mario,6,2,7,4,4,3,koopa_beach,Tie,1.3000000000000003,1.3000000000000003,7.3,7.3,mushroom,mushroom
mario,6,2,7,4,4,3,toad,3,4,4,7,3,4,koopa_beach,mario,1.3000000000000003,3.3000000000000003,7.3,4.15,"feather, mushroom","red_shell, red_shell, mushroom"
luigi,6,2,7,5,5,3,donkey_kong_jr,8,1,10,2,10,1,choco_island,donkey_kong_jr,1.3000000000000003,0.30000000000000004,5.6000000000000005,8.0,"thunderbolt, red_shell","thunderbolt, red_shell"
bowser,10,0,10,0,6,0,princess_peach,4,3,6,5,3,4,choco_island,princess_peach,0,2.3,8.0,4.800000000000001,,"thunderbolt, green_shell"
toad,3,4,4,7,3,4,bowser,10,0,10,0,6,0,koopa_beach,bowser,3.3000000000000003,0,4.15,10.5,feather,"coin, star, coin"
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,koopa_beach,mario,1.3000000000000003,3.3,7.3,3.1,"thunderbolt, mushroom","feather, feather"
donkey_kong_jr,8,1,10,2,10,1,luigi,6,2,7,5,5,3,choco_island,donkey_kong_jr,0.30000000000000004,1.3000000000000003,8.0,5.6000000000000005,"star, feather",
luigi,6,2,7,5,5,3,koopa_troopa,2,4,3,8,1,4,koopa_beach,luigi,1.3000000000000003,3.3,7.3,3.1,"green_shell, mushroom","red_shell, feather"
yoshi,4,3,6,5,3,4,bowser,10,0,10,0,6,0,choco_island,yoshi,2.3,0,4.800000000000001,8.0,red_shell,"feather, thunderbolt"
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,vanilla_lake,bowser,2.4,0,6.2,10.5,thunderbolt,star
princess_peach,4,3,6,5,3,4,mario,6,2,7,4,4,3,rainbow_road,princess_peach,2.5,1.5,4.800000000000001,5.6000000000000005,mushroom,
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,choco_island,bowser,0,1.3000000000000003,8.0,5.6000000000000005,"mushroom, thunderbolt","thunderbolt, star"
mario,6,2,7,4,4,3,yoshi,4,3,6,5,3,4,rainbow_road,yoshi,1.5,2.5,5.6000000000000005,4.800000000000001,red_shell,
luigi,6,2,7,5,5,3,toad,3,4,4,7,3,4,vanilla_lake,luigi,1.4,3.4,7.3,4.15,"red_shell, thunderbolt",coin
donkey_kong_jr,8,1,10,2,10,1,princess_peach,4,3,6,5,3,4,vanilla_lake,donkey_kong_jr,0.4,2.4,10.4,6.2,"coin, red_shell","red_shell, star"
yoshi,4,3,6,5,3,4,mario,6,2,7,4,4,3,vanilla_lake,mario,2.4,1.4,6.2,7.3,red_shell,"green_shell, mushroom"
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,donut_plains,bowser,1.1999999999999997,0,5.6000000000000005,8.0,red_shell,
donkey_kong_jr,8,1,10,2,10,1,koopa_troopa,2,4,3,8,1,4,vanilla_lake,donkey_kong_jr,0.4,3.4,10.4,3.1,"red_shell, red_shell",thunderbolt
toad,3,4,4,7,3,4,princess_peach,4,3,6,5,3,4,koopa_beach,princess_peach,3.3000000000000003,2.3,4.15,6.2,,
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,choco_island,princess_peach,2.3,0,4.800000000000001,8.0,"star, feather",
toad,3,4,4,7,3,4,koopa_troopa,2,4,3,8,1,4,vanilla_lake,toad,3.4,3.4,4.15,3.1,"thunderbolt, star",feather
princess_peach,4,3,6,5,3,4,yoshi,4,3,6,5,3,4,choco_island,yoshi,2.3,2.3,4.800000000000001,4.800000000000001,coin,"coin, feather"
koopa_troopa,2,4,3,8,1,4,princess_peach,4,3,6,5,3,4,choco_island,princess_peach,3.3,2.3,2.4000000000000004,4.800000000000001,"star, star","thunderbolt, star"
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,rainbow_road,yoshi,2.5,2.5,4.800000000000001,4.800000000000001,"thunderbolt, red_shell",star
toad,3,4,4,7,3,4,koopa_troopa,2,4,3,8,1,4,donut_plains,toad,3.1999999999999997,3.2,3.2,2.4000000000000004,"star, red_shell","feather, star"
donkey_kong_jr,8,1,10,2,10,1,princess_peach,4,3,6,5,3,4,vanilla_lake,donkey_kong_jr,0.4,2.4,10.4,6.2,feather,thunderbolt
princess_peach,4,3,6,5,3,4,yoshi,4,3,6,5,3,4,choco_island,yoshi,2.3,2.3,4.800000000000001,4.800000000000001,star,"red_shell, coin"
yoshi,4,3,6,5,3,4,donkey_kong_jr,8,1,10,2,10,1,rainbow_road,donkey_kong_jr,2.5,0.5,4.800000000000001,8.0,"star, star","mushroom, star"
luigi,6,2,7,5,5,3,donkey_kong_jr,8,1,10,2,10,1,vanilla_lake,donkey_kong_jr,1.4,0.4,7.3,10.4,"banana_peel, feather","thunderbolt, red_shell"
toad,3,4,4,7,3,4,bowser,10,0,10,0,6,0,vanilla_lake,bowser,3.4,0,4.15,10.5,mushroom,"green_shell, feather"
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,koopa_beach,princess_peach,2.3,2.3,6.2,6.2,feather,"green_shell, feather"
yoshi,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,donut_plains,yoshi,2.2,3.2,4.800000000000001,2.4000000000000004,thunderbolt,"star, mushroom"
donkey_kong_jr,8,1,10,2,10,1,princess_peach,4,3,6,5,3,4,rainbow_road,princess_peach,0.5,2.5,8.0,4.800000000000001,,"mushroom, star, red_shell"
yoshi,4,3,6,5,3,4,luigi,6,2,7,5,5,3,choco_island,yoshi,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,"star, thunderbolt",
luigi,6,2,7,5,5,3,koopa_troopa,2,4,3,8,1,4,choco_island,luigi,1.3000000000000003,3.3,5.6000000000000005,2.4000000000000004,star,
luigi,6,2,7,5,5,3,toad,3,4,4,7,3,4,koopa_beach,luigi,1.3000000000000003,3.3000000000000003,7.3,4.15,,
mario,6,2,7,4,4,3,princess_peach,4,3,6,5,3,4,koopa_beach,mario,1.3000000000000003,2.3,7.3,6.2,"thunderbolt, mushroom",mushroom
princess_peach,4,3,6,5,3,4,mario,6,2,7,4,4,3,choco_island,princess_peach,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,star,red_shell
donkey_kong_jr,8,1,10,2,10,1,yoshi,4,3,6,5,3,4,koopa_beach,donkey_kong_jr,0.30000000000000004,2.3,10.4,6.2,"red_shell, thunderbolt, mushroom","thunderbolt, coin"
princess_peach,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,koopa_beach,princess_peach,2.3,3.3,6.2,3.1,"green_shell, feather",
princess_peach,4,3,6,5,3,4,luigi,6,2,7,5,5,3,rainbow_road,princess_peach,2.5,1.5,4.800000000000001,5.6000000000000005,banana_peel,"star, red_shell"
princess_peach,4,3,6,5,3,4,toad,3,4,4,7,3,4,koopa_beach,princess_peach,2.3,3.3000000000000003,6.2,4.15,,mushroom
yoshi,4,3,6,5,3,4,bowser,10,0,10,0,6,0,choco_island,yoshi,2.3,0,4.800000000000001,8.0,feather,"star, thunderbolt"
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,donut_plains,bowser,0,1.1999999999999997,8.0,5.6000000000000005,"thunderbolt, feather","mushroom, thunderbolt, red_shell"
bowser,10,0,10,0,6,0,luigi,6,2,7,5,5,3,vanilla_lake,bowser,0,1.4,10.5,7.3,"star, mushroom","star, thunderbolt"
koopa_troopa,2,4,3,8,1,4,bowser,10,0,10,0,6,0,choco_island,bowser,3.3,0,2.4000000000000004,8.0,thunderbolt,star
yoshi,4,3,6,5,3,4,mario,6,2,7,4,4,3,koopa_beach,mario,2.3,1.3000000000000003,6.2,7.3,,"mushroom, star"
mario,6,2,7,4,4,3,luigi,6,2,7,5,5,3,koopa_beach,mario,1.3000000000000003,1.3000000000000003,7.3,7.3,"red_shell, coin",red_shell
toad,3,4,4,7,3,4,koopa_troopa,2,4,3,8,1,4,koopa_beach,toad,3.3000000000000003,3.3,4.15,3.1,,thunderbolt
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,koopa_beach,yoshi,2.3,2.3,6.2,6.2,thunderbolt,
bowser,10,0,10,0,6,0,donkey_kong_jr,8,1,10,2,10,1,koopa_beach,donkey_kong_jr,0,0.30000000000000004,10.5,10.4,coin,star
bowser,10,0,10,0,6,0,princess_peach,4,3,6,5,3,4,vanilla_lake,bowser,0,2.4,10.5,6.2,feather,
toad,3,4,4,7,3,4,bowser,10,0,10,0,6,0,choco_island,toad,3.3000000000000003,0,3.2,8.0,"thunderbolt, coin","red_shell, mushroom"
princess_peach,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,choco_island,princess_peach,2.3,3.3,4.800000000000001,2.4000000000000004,green_shell,"red_shell, star"
yoshi,4,3,6,5,3,4,bowser,10,0,10,0,6,0,donut_plains,bowser,2.2,0,4.800000000000001,8.0,,"green_shell, thunderbolt, star"
toad,3,4,4,7,3,4,yoshi,4,3,6,5,3,4,choco_island,yoshi,3.3000000000000003,2.3,3.2,4.800000000000001,"thunderbolt, thunderbolt","mushroom, coin, feather"
yoshi,4,3,6,5,3,4,toad,3,4,4,7,3,4,rainbow_road,yoshi,2.5,3.5,4.800000000000001,3.2,"feather, banana_peel",thunderbolt
luigi,6,2,7,5,5,3,donkey_kong_jr,8,1,10,2,10,1,vanilla_lake,donkey_kong_jr,1.4,0.4,7.3,10.4,red_shell,"thunderbolt, star"
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,koopa_beach,mario,1.3000000000000003,3.3,7.3,3.1,,thunderbolt
mario,6,2,7,4,4,3,toad,3,4,4,7,3,4,choco_island,toad,1.3000000000000003,3.3000000000000003,5.6000000000000005,3.2,"star, star",
koopa_troopa,2,4,3,8,1,4,bowser,10,0,10,0,6,0,choco_island,bowser,3.3,0,2.4000000000000004,8.0,"mushroom, red_shell","star, thunderbolt"
koopa_troopa,2,4,3,8,1,4,luigi,6,2,7,5,5,3,rainbow_road,luigi,3.5,1.5,2.4000000000000004,5.6000000000000005,"thunderbolt, red_shell",star
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,koopa_beach,mario,1.3000000000000003,3.3,7.3,3.1,red_shell,"star, coin, mushroom"
mario,6,2,7,4,4,3,toad,3,4,4,7,3,4,rainbow_road,toad,1.5,3.5,5.6000000000000005,3.2,mushroom,banana_peel
donkey_kong_jr,8,1,10,2,10,1,yoshi,4,3,6,5,3,4,donut_plains,donkey_kong_jr,0.19999999999999996,2.2,8.0,4.800000000000001,thunderbolt,"mushroom, mushroom"
yoshi,4,3,6,5,3,4,luigi,6,2,7,5,5,3,donut_plains,yoshi,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,"thunderbolt, red_shell","red_shell, mushroom"
princess_peach,4,3,6,5,3,4,toad,3,4,4,7,3,4,vanilla_lake,princess_peach,2.4,3.4,6.2,4.15,"feather, feather","thunderbolt, red_shell"
yoshi,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,koopa_beach,yoshi,2.3,3.3,6.2,3.1,"feather, mushroom, green_shell",star
yoshi,4,3,6,5,3,4,toad,3,4,4,7,3,4,vanilla_lake,yoshi,2.4,3.4,6.2,4.15,thunderbolt,"star, mushroom"
toad,3,4,4,7,3,4,princess_peach,4,3,6,5,3,4,rainbow_road,princess_peach,3.5,2.5,3.2,4.800000000000001,"feather, feather","mushroom, banana_peel, thunderbolt"
mario,6,2,7,4,4,3,yoshi,4,3,6,5,3,4,vanilla_lake,mario,1.4,2.4,7.3,6.2,,green_shell
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,vanilla_lake,princess_peach,2.4,2.4,6.2,6.2,,"feather, feather"
luigi,6,2,7,5,5,3,koopa_troopa,2,4,3,8,1,4,donut_plains,luigi,1.1999999999999997,3.2,5.6000000000000005,2.4000000000000004,mushroom,
koopa_troopa,2,4,3,8,1,4,toad,3,4,4,7,3,4,rainbow_road,toad,3.5,3.5,2.4000000000000004,3.2,"banana_peel, star","star, green_shell"
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,koopa_beach,bowser,0,1.3000000000000003,10.5,7.3,"star, mushroom","thunderbolt, mushroom"
